Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Sólidos Suspendidos Totales,Oxígeno disuelto (en campo),Caudal,Turbiedad,Plomo total,Zinc total,Arsénico total,Cobre total,Cianuro Total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total,Magnesio total
2008-12-07,8.35,3740.0,18.9,1161.0,7.74,1700.0,1.68,0.001029,0.02,0.0166,0.002,0.005,0.001,0.0,0.0,0.178,0.01,0.01,0.064507,23.45
2008-12-14,8.58,3400.0,18.2,0.0,7.47,1680.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-21,8.01,2800.0,16.2,0.0,7.52,1690.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-28,8.62,1920.0,14.1,6.0,7.07,4210.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-04,8.24,614.0,13.0,213.5,7.07,9057.0,25.4,0.002085,0.0086,0.00645,0.00644,0.005,0.0001,5e-05,0.0,1.457,0.00121,0.00361,0.085182,5.47
2009-01-11,8.52,1079.0,14.9,3.0,7.33,9418.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-18,9.0,1047.0,15.5,3.0,7.2,3300.0,2.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-25,8.64,889.0,16.1,3.0,7.02,6750.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,8.4,836.0,14.9,3.0,6.96,7160.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-08,8.56,1083.0,17.1,313.0,7.34,8615.0,0.66,0.00025,0.005,0.00944,0.00159,0.005,0.00025,5e-05,0.0,0.04,0.0025,0.0025,0.024126,8.36
2009-02-15,8.18,564.0,17.0,73.0,7.15,22600.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-22,8.15,533.0,18.4,27.0,6.36,24620.0,7.17,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,8.44,496.0,16.2,6.0,7.0,26450.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-08,7.96,281.0,14.2,118.5,6.71,27900.0,42.1,0.00278,0.0122,0.00453,0.00584,0.005,5e-05,5e-05,0.0,1.615,0.00123,0.00191,0.090705,3.39
2009-03-15,7.98,497.0,17.2,7.0,6.78,23350.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-22,7.86,639.0,17.2,3.0,6.66,12380.0,1.21,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-29,7.79,312.0,14.9,41.0,6.53,15050.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-05,7.86,696.0,16.3,204.5,6.84,11080.0,0.92,0.000237,0.002,0.00641,0.00137,0.005,0.0001,5e-05,0.0,0.03,0.001,0.001,0.023293,5.72
2009-04-12,8.57,852.0,15.9,3.0,7.17,11580.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,8.89,487.0,15.2,3.0,6.79,10980.0,1.89,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-26,8.4,690.0,15.2,3.0,7.03,10880.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-03,8.91,996.0,17.2,3.0,6.92,10280.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-10,8.97,1260.0,15.7,344.5,8.12,10080.0,0.94,0.00025,0.005,0.00942,0.00157,0.005,0.00025,0.00015,0.0,0.119,0.0025,0.0025,0.034221,8.61
2009-05-17,8.87,1430.0,14.0,3.0,7.94,8210.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-24,8.21,1621.0,15.8,3.0,7.9,1540.0,1.72,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-31,8.75,1961.0,15.0,3.0,0.82,4300.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-07,8.07,2330.0,11.9,707.5,8.1,4150.0,0.86,0.001022,0.01,0.01109,0.00168,0.005,0.0005,5e-05,0.0,0.097,0.005,0.005,0.047706,16.77
2009-06-14,8.55,2730.0,12.3,3.0,8.51,2900.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-21,8.66,2910.0,14.0,3.0,8.17,3000.0,0.73,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-28,8.18,3100.0,11.1,3.0,7.84,2527.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-05,8.29,3030.0,10.9,3.0,8.02,2040.0,0.82,0.0005,0.01,0.01073,0.00136,0.005,0.0005,0.0,0.0,0.038,0.005,0.005,0.060153,17.81
2009-07-12,7.86,3220.0,9.7,3.0,6.84,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-19,8.36,3350.0,10.9,3.0,7.44,1780.0,1.3,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-26,8.45,3360.0,11.9,5.0,7.08,1530.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-09,8.1,3330.0,15.7,2.0,7.07,1380.0,1.1,0.0001,0.002896,0.010926,0.0002,0.001,0.0001,0.0001,0.0,0.08316,0.0001,0.0001,0.0757,20.54
2009-08-16,8.35,3470.0,14.8,2.0,7.3,1390.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-23,8.16,3670.0,11.7,2.0,7.55,1200.0,1.11,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-30,7.58,3845.0,14.6,1493.5,7.925,1019.625,1.35,0.01,0.015,0.017,0.01,0.0,0.006,0.0002,246.0,0.09,0.004,0.001,0.072,25.11
2009-09-06,8.58,3860.0,20.6,2.0,5.55,1300.0,0.84,0.0003512,0.004886,0.012968,0.002546,0.001,0.0001,0.0001,0.0,0.08652,0.0001,0.0001,0.08134,24.08
2009-09-13,8.12,3940.0,13.7,4.0,8.07,1300.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-20,7.98,3930.0,15.9,3.0,5.32,1360.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,8.145,4075.0,19.1,1547.0,7.73,876.2,1.43,0.01,0.006,0.018,0.01,0.004,0.006,0.0002,117.9,0.103,0.004,0.001,0.048,24.47
2009-10-04,8.4,4070.0,20.6,3.0,7.2,1280.0,1.07,0.0001,0.007024,0.013194,0.001817,0.001,0.0001,0.0001,0.0,0.1273,0.0001,0.0006042,0.1067477,21.3
2009-10-11,8.04,3710.0,19.1,4.0,6.66,1232.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-18,8.04,4210.0,19.5,1641.0,7.785,880.4,1.0699999999999998,0.01,0.006,0.015,0.01,0.001,0.006,0.0002,185.5,0.022,0.004,0.001,0.068,27.57
2009-10-25,7.93,4200.0,16.2,5.0,6.75,1413.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,8.51,3820.0,17.9,3.0,7.12,1180.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-08,7.984999999999999,4034.5,19.175,4.0,7.895,1617.5,2.505,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-29,8.65,2880.0,18.5,3.0,7.34,1300.0,0.91,0.0001,0.002504,0.015826,0.0018116,0.002,0.0001,0.0001,0.0,0.07522,0.0001,0.0001,0.02976,20.62
2009-12-06,7.77,734.0,16.9,323.0,6.26,2960.0,70.7,0.010946,0.03094,0.009486,0.02762,0.001,0.0001,0.0001,0.0,9.22,0.007026,0.00921,0.3134,9.239681
2009-12-13,8.735,553.25,18.75,443.0,7.825,3315.05,1.7000000000000002,0.01,0.007,0.012,0.01,0.004,0.006,0.0002,133.1,0.112,0.004,0.001,0.03,7.624
2009-12-20,8.62,1278.5,21.65,4.0,6.19,1995.0,1.975,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-03,9.29,428.0,20.3,12.0,7.16,3040.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-10,8.81,593.0,16.3,17.0,7.61,3240.0,5.89,0.0006336,0.006258,0.006178,0.004186,0.001,0.0001,0.0001,142.0,0.5144,0.0001,0.002212,0.04056,5.518
2010-01-17,8.07,316.0,17.0,76.0,7.0,12350.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,7.88,310.0,15.8,69.0,6.72,16100.0,29.2,0.0,0.0,0.0,0.0,0.001,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0
2010-01-31,8.15,257.0,15.1,68.0,6.64,41700.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0
2010-02-07,7.42,361.5,15.7,133.5,6.0,23891.775,8.25,0.00505,0.011068,0.003917,0.0063,0.001,0.00305,0.00015,199.55,0.3106,0.00205,0.00055,0.03685,3.20638
2010-02-14,7.9,357.0,18.0,4.0,6.72,32340.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0
2010-02-21,8.05,377.0,15.7,8.0,6.81,18120.0,5.85,0.0,0.0,0.0,0.0,0.001,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0
2010-02-28,7.75,184.0,15.2,420.0,6.48,75700.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0
2010-03-07,7.81,177.0,16.7,419.0,6.48,48500.0,120.0,0.007259,0.01513,0.009346,0.02288,0.001,3e-05,0.0001,219.0,6.115,0.0001,0.0517,0.394,4.69861
2010-03-14,8.03,306.0,18.5,16.0,6.1,24060.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,8.06,418.0,16.6,26.0,6.75,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,8.43,435.0,17.4,11.0,6.8,10000.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,7.87,430.0,15.5,41.0,6.5,14700.0,10.1,0.0001,0.003,0.006477,0.003613,0.001,3e-05,0.0001,0.0,1.101,0.0001,0.0002,0.078,4.373155
2010-04-18,8.0,463.0,16.4,8.0,7.06,7360.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,8.09,678.0,13.7,24.0,6.85,5390.0,1.16,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,8.08,801.0,16.2,41.0,7.0,4390.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,8.16,1223.0,15.5,3.0,7.0,4040.0,0.61,0.0001,0.003,0.008645,0.0003,0.001,3e-05,0.0001,0.0,0.001,0.002746,0.0002,0.06307,9.858
2010-05-16,7.67,1475.0,16.8,2.0,7.35,3805.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,7.76,1830.0,12.4,3.0,7.24,4055.0,0.91,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,7.74,1974.0,12.1,38.0,7.66,3950.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,7.75,2038.0,13.3,2.0,0.53,3580.0,0.53,0.0001,0.003,0.0109,0.0003,0.001,3e-05,0.0001,0.0,0.001,0.0081,0.0069,0.0283,15.93
2010-06-13,7.92,2270.0,15.2,7.0,7.22,2880.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,7.51,2370.0,14.5,3.0,7.09,2500.0,0.77,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-27,7.98,2836.0,15.7,3.0,6.5,2530.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,7.68,2850.0,13.8,2.0,7.45,2410.0,0.57,0.0001,0.003,0.0109,0.005,0.001,3e-05,0.0001,0.0,0.087,0.0012,0.0025,0.0315,19.82
2010-07-11,7.92,3020.0,11.4,6.0,8.27,2240.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,7.6,3150.0,11.4,7.0,8.37,2400.0,0.56,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,7.52,3210.0,12.7,6.0,7.63,1920.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,7.6,3270.0,13.7,3.0,7.8,1880.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,7.83,3350.0,14.4,2.0,7.66,1680.0,1.89,0.0001,0.019,0.0131,0.0003,0.001,3e-05,0.0001,0.0,0.001,0.0001,0.0002,0.0488,22.85
2010-08-15,7.75,3440.0,14.3,5.0,7.74,1380.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,7.62,3480.0,12.9,3.0,7.01,1360.0,1.87,0.0,0.0,0.0,0.0,0.001,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0
2010-08-29,8.15,3620.0,17.4,7.0,6.77,1180.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0
2010-09-05,7.98,3770.0,13.1,1091.5,7.23,1170.0,3.3,0.0001,0.003,0.0116,0.0015,0.001,3e-05,0.0001,133.0,0.001,0.0001,0.0002,0.0301,23.01
2010-09-12,7.4,3750.0,17.1,3.0,7.41,1170.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0
2010-09-19,7.87,3810.0,15.1,5.0,6.83,1190.0,0.3,0.0,0.0,0.0,0.0,0.001,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0
2010-09-26,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-10,8.02,4210.0,13.7,1223.5,7.6,1990.0,0.44,0.0001,0.003,0.0121,0.0003,0.001,3e-05,0.0001,132.0,0.001,0.0001,0.0002,0.0261,28.86
2010-10-17,7.83,4090.0,13.6,2.0,7.18,1200.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0
2010-10-24,8.17,4030.0,15.8,4.0,6.97,1290.0,0.48,0.0,0.0,0.0,0.0,0.001,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0
2010-10-31,7.86,3970.0,19.9,7.0,7.09,1285.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
2010-11-07,7.9,4080.0,17.6,2.0,7.42,1280.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0
2010-11-14,8.19,4290.0,17.8,1271.0,8.38,1400.0,0.92,0.0001,0.018,0.0152,0.0003,0.001,3e-05,0.0001,132.0,0.081,0.0009,0.0002,0.0357,27.85
2010-11-21,7.96,4180.0,18.9,4.0,7.29,1080.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0
2010-11-28,7.45,4140.0,18.7,5.0,6.85,1020.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
2010-12-05,7.77,4290.0,18.9,1278.5,6.9,1025.0,0.41,0.0001,0.003,0.0134,0.0003,0.001,3e-05,0.0001,88.0,0.001,0.0001,0.0002,0.0642,25.27
2010-12-12,7.34,3840.0,16.2,5.0,6.9,1130.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
2010-12-19,7.3,1426.0,20.6,63.0,7.0,6850.0,23.6,0.0,0.0,0.0,0.0,0.001,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0
2010-12-26,7.8,220.0,14.0,2.0,6.94,4510.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0
2011-01-02,8.15,1131.0,13.7,517.0,6.5,7870.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0
2011-01-09,7.78,910.0,20.0,300.5,7.16,5200.0,4.42,0.0017,0.034,0.0151,0.002,0.001,3e-05,0.0001,113.0,0.204,0.0001,0.0019,0.0877,8.118
2011-01-16,8.1,638.0,14.1,25.0,7.2,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
2011-01-23,8.53,833.0,16.0,7.0,6.6,0.0,1.68,0.0,0.0,0.0,0.0,0.001,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0
2011-01-30,8.16,1240.0,15.6,11.0,7.3,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0
2011-02-06,7.8,340.0,20.0,127.5,7.03,62300.0,10.2,0.0001,0.003,0.0069,0.0003,0.001,3e-05,0.0001,136.0,1.119,0.0001,0.0002,0.0575,3.736
2011-02-13,7.79,330.0,0.0,72.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0
2011-02-20,7.74,267.0,12.0,77.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
2011-02-27,8.01,185.9,13.0,195.0,6.57,79960.0,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
2011-03-06,8.12,265.0,18.2,99.5,6.09,70900.0,25.5,0.0019,0.003,0.0072,0.0056,0.001,3e-05,0.0001,64.0,1.156,0.0021,0.002,0.0579,3.894
2011-03-13,7.425000000000001,318.5,14.85,19.0,6.535,0.0,5.99,0.0001,0.028,0.0081,0.0074,0.0,3e-05,0.0001,140.0,0.353,0.0015,0.0002,0.1062,5.086
2011-03-20,8.91,249.0,14.9,60.0,6.38,0.0,15.2,0.0,0.0,0.0,0.0,0.001,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
2011-03-27,8.05,346.0,15.1,4.0,6.43,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0
2011-04-03,8.25,262.0,15.6,111.5,6.16,47900.0,46.9,0.0001,0.009,0.005,0.0049,0.001,3e-05,0.0001,311.0,1.46,0.0009,0.0002,0.0712,3.099
2011-04-10,7.8,228.0,14.0,52.0,6.77,41250.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0
2011-04-17,7.98,428.0,13.5,2.0,6.81,32860.0,2.62,0.0,0.0,0.0,0.0,0.001,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0
2011-04-24,8.25,381.0,17.9,3.0,6.06,29650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,8.5,510.0,17.1,2.0,6.44,26980.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2011-05-08,8.29,713.0,16.7,225.5,6.65,0.0,1.02,0.0001,0.006,0.0102,0.0003,0.001,3e-05,0.0001,66.0,0.001,0.0001,0.0002,0.0092,7.899
2011-05-15,7.82,929.0,16.5,6.0,6.57,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
2011-05-22,8.15,1150.0,14.3,3.0,6.82,0.0,0.78,0.0,0.0,0.0,0.0,0.001,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0
2011-05-29,8.41,1340.0,13.6,4.0,6.7,6.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0
2011-06-05,7.98,1564.0,12.4,464.0,7.42,3860.0,2.29,0.004,0.0129,0.042,0.002,0.001,0.0003,0.0001,51.0,0.032,0.0008,0.002,0.026,12.17
2011-06-12,8.12,1875.0,11.7,2.0,7.16,3610.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0
2011-06-19,7.9,2.03,10.2,2.0,7.82,3400.0,1.71,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0
2011-06-26,7.99,2160.0,12.9,2.0,7.5,3070.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
2011-07-03,8.23,2320.0,7.2,701.0,7.42,1630.0,4.8,0.0001,0.12,0.021,0.0073,0.001,3e-05,0.0001,104.0,0.309,0.0019,0.005,0.0476,20.54
2011-07-10,7.92,1917.0,7.9,2.0,7.8,1420.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0
2011-07-17,8.08,2190.0,13.3,2.0,7.08,0.0,1.5,0.0,0.0,0.0,0.0,0.001,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2011-07-24,7.92,2420.0,12.1,2.0,7.23,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0
2011-07-31,8.1,2500.0,12.7,2.0,7.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0
2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-14,8.025,2675.0,14.9,402.0,7.835000000000001,2810.0,2.03,0.0001,0.019,0.0181,0.0039,0.002,3e-05,0.0001,21.5,0.001,0.0013,0.0016,0.0242,14.97
2011-08-21,7.68,2600.0,13.6,2.0,6.86,2700.0,1.32,0.0,0.0,0.0,0.0,0.001,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0
2011-08-28,7.82,1233.0,14.9,2.0,6.42,126.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0
2011-09-04,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-11,7.92,3120.0,17.0,829.0,8.15,2470.0,2.3,0.0001,0.045,0.0192,0.0018,0.001,3e-05,0.0001,67.0,0.001,0.0013,0.0002,0.0082,20.68
2011-09-18,8.06,2650.0,18.5,2.0,6.04,2500.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
2011-09-25,8.15,2530.0,14.5,2.0,6.61,2200.0,4.08,0.0,0.0,0.0,0.0,0.001,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0
2011-10-02,7.9,2380.0,15.8,2.0,7.63,2500.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0
2011-10-09,7.8,2650.0,19.1,380.25,8.49,2400.0,2.53,0.0001,0.236,0.02325,0.0003,0.001,3e-05,0.0001,136.0,0.001,0.0001,0.0002,0.0375,17.31
2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-23,8.035,2615.0,17.5,5.5,6.23,1540.18,3.705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
2011-10-30,8.03,3280.0,18.7,3.0,8.5,685.23,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
