Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2009-07-05,0.8978494623655913,0.0018450184501845018,1.036492274723395e-05,0.7083333333333334,0.3625498007968127,0.524223602484472,0.06990881458966565,1.132071199731322e-05,0.013623978201634877,0.011153846153846153,0.00625,0.08861538461538462,0.05,0.0,0.0009111111111111111,0.056433408577878104,0.06666666666666667,0.029921027592768795,0.0
2009-07-12,0.8268817204301075,0.0018450184501845018,9.643884643078546e-06,0.7337962962962963,0.4223107569721115,0.4279503105590062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-19,0.9172043010752686,0.0018450184501845018,9.012976301942566e-06,0.7708333333333334,0.42629482071713143,0.46459627329192543,0.0007193515704154002,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-26,0.9333333333333332,0.0018450184501845018,7.120251278534627e-06,0.7893518518518519,0.46215139442231074,0.43229813664596267,0.0008308004052684903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-09,0.9301075268817204,0.0012300123001230013,6.759732226456924e-06,0.7962962962962963,0.6095617529880478,0.4583850931677018,0.0010131712259371835,2.2641423994626437e-06,0.016275204359673025,0.0015384615384615385,0.00125,0.08952307692307693,0.01,5.087673330670784e-05,0.0013404444444444445,0.0011286681715575622,0.0013333333333333335,0.03883920076117983,0.0
2009-08-16,0.9096774193548387,0.0012300123001230013,6.669602463437498e-06,0.8055555555555556,0.5936254980079682,0.42173913043478256,0.00121580547112462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-23,0.896774193548387,0.0012300123001230013,5.768304833243242e-06,0.8310185185185185,0.4780876494023904,0.4273291925465838,0.0013576494427558258,2.2641423994626437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-30,0.8989247311827956,0.9185116851168512,5.60381801573279e-06,0.9004629629629629,0.6852589641434262,0.468944099378882,0.0009067882472137791,0.0,0.01907356948228883,0.07692307692307693,0.125,0.11538461538461538,0.6,0.00010175346661341568,0.0011333333333333332,0.045146726862302484,0.013333333333333334,0.026165556612749764,0.49557783018867924
2009-09-06,0.9064516129032257,0.0012300123001230013,6.5794727004180725e-06,0.9212962962962963,0.8764940239043825,0.33416149068322976,0.0008611955420466059,2.2641423994626437e-06,0.006762942779291552,0.0188,0.0046675,0.10452307692307691,0.01,5.087673330670784e-05,0.0018386666666666666,0.0011286681715575622,0.0013333333333333335,0.03898192197906756,0.0
2009-09-13,0.8924731182795699,0.0012300123001230013,6.53440781890836e-06,0.9143518518518519,0.545816733067729,0.515527950310559,0.0007193515704154002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-20,0.8698924731182794,0.0012300123001230013,6.489342937398647e-06,0.9097222222222222,0.6135458167330677,0.2807453416149068,0.0007396149949341438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,0.8983870967741935,0.9535670356703567,5.006708335729095e-06,0.9513888888888888,0.7470119521912351,0.48944099378881983,0.0017173252279635257,9.056569597850575e-06,0.01771117166212534,0.09230769230769231,0.125,0.13846153846153844,0.6,0.00010175346661341568,0.0023555555555555556,0.045146726862302484,0.013333333333333334,0.02283539486203616,0.3611438679245283
2009-10-04,0.9301075268817204,0.0012300123001230013,6.399213174379221e-06,0.9652777777777778,0.8087649402390438,0.4304347826086956,0.0010840932117527863,2.2641423994626437e-06,0.014643051771117167,0.015938461538461537,0.00125,0.13049230769230769,0.01,5.087673330670784e-05,0.002808,0.008683972911963883,0.016298666666666666,0.057451998097050434,0.0
2009-10-11,0.9118279569892472,0.003075030750307503,6.309083411359795e-06,0.8773148148148148,0.7808764940239044,0.42298136645962725,0.0007902735562310031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-18,0.8795698924731182,1.0,4.642584093130616e-06,1.0,0.6573705179282868,0.37360248447204963,0.0009574468085106382,2.2641423994626437e-06,0.016348773841961855,0.07692307692307693,0.125,0.11538461538461538,0.6,0.00010175346661341568,0.00011111111111111112,0.045146726862302484,0.013333333333333334,0.029971455756422457,0.5798938679245282
2009-10-25,0.8946236559139784,0.0012300123001230013,5.195980838069889e-06,0.9861111111111112,0.6374501992031872,0.415527950310559,0.0010840932117527863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.9172043010752686,0.026445264452644526,6.309083411359795e-06,0.8449074074074074,0.7250996015936254,0.3670807453416149,0.007345491388044579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-08,0.8876344086021504,0.004920049200492005,7.232913482308909e-06,0.9556712962962963,0.7388446215139443,0.5170807453416149,0.0026646403242147924,2.2641423994626437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
