Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Caudal,Turbiedad,Sólidos Suspendidos Totales,Potencial rédox,Cobre total,Arsénico total,Cadmio total,Plomo total,Zinc total,Mercurio total,Hierro total,Selenio total,Manganeso total,Potasio total,Cromo Total,Sodio total
2010-07-04,0.6127819548872181,0.4623115577889447,0.5176470588235293,0.6614821591948765,0.007079144839303412,0.007452229299363057,0.003964321110009911,0.0,0.003683406032136599,0.10789473684210528,0.003,0.034999999999999996,0.0708215297450425,0.0032226877215597812,0.018934348239771647,0.045260869565217396,0.007680448493342678,0.0013586698337292162,0.07369942196531792,0.32892347600518806
2010-07-11,0.6466165413533834,0.36909547738693466,0.47058823529411764,0.7044830741079597,0.015078578507716269,0.006114649681528662,0.009910802775024777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.6082706766917293,0.2580402010050251,0.4156862745098039,0.6742909423604758,0.036811553164377744,0.009872611464968154,0.035678889990089196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,0.5887218045112782,0.37185929648241206,0.5137254901960784,0.6633119853613907,0.012742460710746143,0.006454352441613589,0.017839444995044598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.6150375939849624,0.3208542713567839,0.5490196078431373,0.645928636779506,0.06088064561800935,0.0065817409766454355,0.04757185332011893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,0.631578947368421,0.27738693467336684,0.5882352941176471,0.6303751143641354,0.0566331587144273,0.0076220806794055195,0.02180376610505451,0.5186385737439222,0.002937777280691943,0.05526315789473684,0.003,0.00125,0.014164305949008499,0.0032226877215597812,0.018648905803996196,0.0002173913043478261,0.006096706377014716,0.0010849625433948474,0.0014450867052023123,0.03892347600518807
2010-08-15,0.618045112781955,0.23944723618090452,0.6313725490196079,0.6175663311985361,0.019821605550049554,0.012802547770700638,0.015857284440039643,0.5769854132901134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,0.6127819548872181,0.33241206030150755,0.49803921568627446,0.6715462031107045,0.015574118646467508,0.007409766454352442,0.003964321110009911,0.6158833063209076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-29,0.6383458646616541,0.24447236180904522,0.7137254901960784,0.5297346752058555,0.038227382132238426,0.02165605095541401,0.05550049554013875,0.5737439222042139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-05,0.6586466165413534,0.19673366834170855,0.596078431372549,0.7044830741079597,0.029732408325074334,0.009957537154989385,0.003964321110009911,0.3500810372771475,0.0015061700779182045,0.06842105263157895,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.09882608695652173,0.006061667834618079,0.0007759912296729399,0.0014450867052023123,0.0325810635538262
2010-09-12,0.5977443609022556,0.20678391959798995,0.6745098039215686,0.7694419030192132,0.013945915333427723,0.006050955414012739,0.003964321110009911,0.4181523500810373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-19,0.6473684210526315,0.2105527638190955,0.5803921568627451,0.6889295516925893,0.009910802775024777,0.002038216560509554,0.003964321110009911,0.45705024311183146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.003964321110009911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-10,0.6097744360902255,0.1984924623115578,0.6117647058823529,0.6678865507776761,0.01698994761432819,0.0024416135881104033,0.005946481665014866,0.5024311183144247,0.001700033553293815,0.06315789473684211,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.09408695652173912,0.0006236860546601262,0.0009042572629270967,0.0014450867052023123,0.026952010376134893
2010-10-17,0.6368421052631579,0.2100502512562814,0.5411764705882354,0.7804208600182982,0.008494973807164095,0.001910828025477707,0.003964321110009911,0.5542949756888168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-24,0.6338345864661653,0.23668341708542714,0.6392156862745099,0.6349496797804209,0.026192835905422627,0.003248407643312102,0.003964321110009911,0.44084278768233387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-31,0.6090225563909774,0.26959798994974876,0.7999999999999999,0.5745654162854529,0.019821605550049554,0.00435244161358811,0.011892963330029732,0.34683954619124796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-07,0.6278195488721804,0.2135678391959799,0.6980392156862746,0.6505032021957915,0.015220161404502337,0.002484076433121019,0.003964321110009911,0.48946515397082657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-14,0.6285714285714284,0.23944723618090452,0.8352941176470589,0.6276303751143641,0.02194534900184058,0.005690021231422505,0.003964321110009911,0.31442463533225284,0.00158073295306267,0.1,0.003,0.00125,0.02407932011331445,0.0032226877215597812,0.005423406279733587,0.04339130434782608,0.0013104414856341976,0.0008220354467385346,0.01300578034682081,0.0304798962386511
2010-11-21,0.6195488721804511,0.23768844221105528,0.7725490196078431,0.5416285452881976,0.0074331020812685835,0.0022717622080679406,0.003964321110009911,0.4376012965964344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-28,0.6165413533834586,0.22663316582914572,0.7607843137254902,0.6395242451967064,0.0014158289678606825,0.00692144373673036,0.009910802775024777,0.2852512155591572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-05,0.6360902255639098,0.22638190954773868,0.7725490196078431,0.6413540713632205,0.01628203313039785,0.0025053078556263268,0.005946481665014866,0.26580226904376014,0.001446519777802632,0.07105263157894737,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.022043478260869564,0.0012193412754029432,0.0008015713502649369,0.0014450867052023123,0.0259662775616083
2010-12-12,0.6406015037593984,0.2155778894472362,0.6509803921568628,0.6367795059469351,0.017414696304686395,0.002484076433121019,0.005946481665014866,0.40842787682333875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-19,0.6225563909774435,0.2899497487437186,0.803921568627451,0.6450137236962489,0.037023927509556846,0.010148619957537155,0.013875123885034688,0.49270664505672607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-26,0.6413533834586466,0.31256281407035175,0.5647058823529412,0.6843549862763038,0.029059889565340506,0.022717622080679404,0.02180376610505451,0.4343598055105348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02,0.6225563909774435,0.2655778894472362,0.4470588235294118,0.6312900274473926,0.2336117796970126,0.5138004246284501,0.34886025768087214,0.5024311183144247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-09,0.6390977443609023,0.2547738693467337,0.9450980392156864,0.576395242451967,0.09202888291094437,0.00772823779193206,0.007928642220019821,0.2593192868719611,0.0031018156060097675,0.07631578947368421,0.003,0.00125,0.00424929178470255,0.0032226877215597812,0.013130352045670791,0.11104347826086956,0.0032796075683251577,0.0012536086241549424,0.0014450867052023123,0.027068741893644617
2011-01-16,0.6240601503759399,0.2665829145728643,0.5686274509803921,0.6093321134492223,0.07787059323233754,0.005074309978768577,0.013875123885034688,0.24635332252836303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-23,0.6390977443609023,0.24195979899497488,0.6117647058823529,0.6404391582799634,0.036811553164377744,0.0049469214437367305,0.009910802775024777,0.3760129659643436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-30,0.5924812030075187,0.2613065326633166,0.6,0.6633119853613907,0.07787059323233754,0.02908704883227176,0.19425173439048563,0.46029173419773095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-06,0.6097744360902255,0.22613065326633167,0.9803921568627451,0.6038426349496797,0.2300722072773609,0.022717622080679404,0.0753221010901883,0.4343598055105348,0.006293106662192894,0.007894736842105263,0.003,0.00125,0.00424929178470255,0.0032226877215597812,0.14310180780209325,0.12756521739130436,0.011226348983882271,0.0009596199524940617,0.0014450867052023123,0.018210116731517508
2011-02-13,0.6045112781954887,0.20100502512562815,0.0,0.0,0.0,0.02040339702760085,0.02576808721506442,0.4700162074554295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-20,0.5857142857142856,0.1884422110552764,0.47058823529411764,0.0,0.0,0.028874734607218684,0.06541129831516353,0.35980551053484605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-27,0.58796992481203,0.24723618090452262,0.5294117647058824,0.5882891125343093,0.445986124876115,0.137791932059448,0.5887016848364718,0.29821717990275526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-06,0.5969924812030075,0.2776381909547739,0.6039215686274509,0.5709057639524245,0.29732408325074333,0.06390658174097665,0.08126858275520317,0.24959481361426256,0.016299444506580173,0.08421052631578949,0.003,0.02375,0.03824362606232295,0.0032226877215597812,0.14186489058039964,0.24939130434782608,0.08192011212333568,0.0012707838479809976,0.02601156069364162,0.01800259403372244
2011-03-13,0.6097744360902255,0.2600502512562814,0.6117647058823529,0.5645013723696249,0.5273962905281042,0.07473460721868366,0.40832507433102083,0.40842787682333875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-20,0.631578947368421,0.2904522613065327,0.5843137254901961,0.5782250686184813,0.5840294492425315,0.017791932059447985,0.10703666997026759,0.2560777957860616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-27,0.6082706766917293,0.2894472361809045,0.5803921568627451,0.5727355901189387,0.0,0.019278131634819534,0.03964321110009911,0.36304700162074555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-03,0.6458646616541353,0.271356783919598,0.7999999999999999,0.5663311985361391,0.5521732974656662,0.04182590233545647,0.04162537165510406,0.10048622366288493,0.011139693546583156,0.07894736842105264,0.08499999999999999,0.00125,0.056657223796033995,0.0032226877215597812,0.06336822074215034,0.2652173913043478,0.03213034337771549,0.0012223643340032889,0.03468208092485549,0.025136186770428014
2011-04-10,0.6067669172932331,0.3085427135678392,0.5450980392156863,0.5992680695333943,0.6229647458587003,0.044161358811040344,0.1645193260654113,0.3727714748784441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-17,0.6255639097744361,0.2685929648241206,0.6039215686274509,0.5809698078682525,0.48138184907263204,0.056900212314225054,0.06937561942517344,0.4019448946515397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-24,0.618045112781955,0.2871859296482412,0.6941176470588235,0.5535224153705398,0.4863372504601444,0.038853503184713374,0.13676907829534193,0.3695299837925446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.6248120300751879,0.27964824120603016,0.6745098039215686,0.5516925892040256,0.09910802775024778,0.011210191082802549,0.031714568880079286,0.36304700162074555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-08,0.6270676691729323,0.2957286432160804,0.7372549019607844,0.5718206770356816,0.0962763698145264,0.007154989384288747,0.013875123885034688,0.1166936790923825,0.003787794057338851,0.007894736842105263,0.222,0.00125,0.014164305949008499,0.012890750886239125,0.015128449096098954,0.35565217391304343,0.01821303433777155,0.0014383336378585784,0.0014450867052023123,0.02504539559014267
2011-05-15,0.6030075187969924,0.2492462311557789,0.6549019607843137,0.5526075022872827,0.09910802775024778,0.015159235668789808,0.05550049554013875,0.10696920583468396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-22,0.637593984962406,0.257035175879397,0.5725490196078431,0.5571820677035682,0.08848931049129266,0.0056050955414012745,0.02180376610505451,0.34683954619124796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-29,0.6353383458646615,0.22160804020100502,0.5490196078431373,0.5791399817017383,0.01061871725895512,0.0036942675159235667,0.003964321110009911,0.09076175040518639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-05,0.6443609022556391,0.29673366834170856,0.5568627450980392,0.596523330283623,0.06088064561800935,0.007494692144373673,0.007928642220019821,0.06158833063209076,0.0058159042612683145,1.0,0.029999999999999995,0.05,0.021246458923512748,0.0032226877215597812,0.004281636536631779,0.25217391304347825,0.010651716888577436,0.001109080942810159,0.011560693641618498,0.019429312581063556
2011-06-12,0.630827067669173,0.27814070351758796,0.49019607843137253,0.6532479414455626,0.06371230355373071,0.005774946921443737,0.015857284440039643,0.3824959481361426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-19,0.6390977443609023,0.29723618090452264,0.47058823529411764,0.6221408966148216,0.01769786209825853,0.005668789808917198,0.003964321110009911,0.5607779578606159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-26,0.637593984962406,0.30201005025125627,0.5137254901960784,0.5992680695333943,0.07787059323233754,0.011613588110403396,0.04162537165510406,0.31766612641815234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-03,0.6353383458646615,0.32587939698492463,0.3803921568627451,0.6367795059469351,0.09910802775024778,0.01653927813163482,0.02180376610505451,0.17828200972447325,0.004757111434216903,0.13421052631578947,0.534,0.00125,0.07365439093484419,0.04189494038027715,0.023882017126546147,0.20343478260869563,0.010224246671338472,0.001505938242280285,0.030346820809248554,0.02874189364461738
2011-07-10,0.631578947368421,0.3178391959798995,0.3490196078431373,0.6642268984446478,0.13096417952711314,0.005456475583864118,0.04757185332011893,0.593192868719611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-17,0.6240601503759399,0.3017587939698492,0.5372549019607843,0.6065873741994511,0.09202888291094437,0.006305732484076433,0.007928642220019821,0.3209076175040519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-24,0.6293233082706766,0.2821608040201005,0.4627450980392157,0.645928636779506,0.06378309500212374,0.0040552016985138,0.003964321110009911,0.2852512155591572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-31,0.6225563909774435,0.2992462311557789,0.49019607843137253,0.6175663311985361,0.0,0.006114649681528662,0.003964321110009911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-14,0.6154135338345865,0.289321608040201,0.6803921568627451,0.5690759377859104,0.05521732974656662,0.00767515923566879,0.003964321110009911,0.18638573743922204,0.0015359952279759908,0.0736842105263158,0.164,0.00125,0.02974504249291785,0.0032226877215597812,0.006279733587059943,0.1107391304347826,0.0034968465311843028,0.0010433034898593093,0.015895953757225436,0.01522697795071336
2011-08-21,0.6135338345864662,0.2829145728643216,0.5686274509803921,0.595608417200366,0.07928642220019821,0.011910828025477709,0.015857284440039643,0.2755267423014587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-28,0.5969924812030075,0.3022613065326633,0.592156862745098,0.57548032936871,0.09061305394308368,0.011316348195329087,0.015857284440039643,0.43111831442463533,4.473772508667934e-05,0.2131578947368421,0.126,0.00125,0.00424929178470255,0.019336126329358685,9.514747859181732e-05,0.11739130434782608,0.00342676944639103,0.0010650465923625068,0.0014450867052023123,0.01622568093385214
2011-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.003964321110009911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-11,0.6135338345864662,0.3012562814070352,0.5529411764705883,0.6038426349496797,0.09202888291094437,0.019405520169851382,0.003964321110009911,0.2171799027552674,0.0018044215784960667,0.09210526315789475,0.003,0.00125,0.0396600566572238,0.0032226877215597812,0.01741198858230257,0.11778260869565217,0.0034337771548703577,0.0013427736159327608,0.01300578034682081,0.020181582360570688
2011-09-18,0.606015037593985,0.3022613065326633,0.7019607843137254,0.5169258920402562,0.1132663174288546,0.008641188959660298,0.009910802775024777,0.34683954619124796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-25,0.6082706766917293,0.28969849246231155,0.5450980392156863,0.5681610247026533,0.08494973807164095,0.01715498938428875,0.005946481665014866,0.40842787682333875,0.0023561868545651124,0.10526315789473685,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.10708695652173912,0.003924316748423266,0.0010641330166270783,0.0014450867052023123,0.0237094682230869
2011-10-02,0.6165413533834586,0.3012562814070352,0.5764705882352941,0.6495882891125343,0.04955401387512389,0.005902335456475584,0.003964321110009911,0.06482982171799027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-09,0.6090225563909775,0.3028894472361809,0.6901960784313727,0.5832570905763953,0.018759733824154044,0.004607218683651804,0.003964321110009911,0.32576985413290116,0.0006064447178416434,0.04035087719298158,0.01199999999999,0.005,0.006043437204910199,0.0032226877215597812,0.00025372660957817317,0.04792753623188391,0.0015860780191544008,0.0011075583165844449,0.004816955684007225,0.04372243839169909
2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-23,0.6097744360902255,0.23944723618090452,0.5862745098039216,0.5205855443732846,0.03490018405776582,0.004681528662420382,0.013875123885034688,0.03889789303079417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-30,0.6270676691729323,0.2690954773869347,0.8901960784313725,0.7520585544373285,0.013698145264052105,0.005031847133757962,0.003964321110009911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-06,0.6300751879699247,0.29120603015075375,0.6823529411764705,0.5901189387008234,0.05843480107603002,0.006061571125265393,0.010901883052527254,0.7426256077795785,0.003191291056183126,0.007894736842105263,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.1277391304347826,0.0031604765241765942,0.001175771971496437,0.0014450867052023123,0.03792477302204929
2011-11-13,0.6338345864661653,0.25552763819095475,0.9137254901960784,0.6861848124428179,0.0,0.0032271762208067943,0.003964321110009911,0.6139384116693679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-20,0.6285714285714284,0.29246231155778896,0.6274509803921569,0.5709057639524245,0.09318986266459012,0.00842887473460722,0.011892963330029732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-27,0.6285714285714284,0.2723618090452261,0.5882352941176471,0.6166514181152791,0.01422908112699986,0.008874734607218684,0.013875123885034688,0.6382495948136143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-04,0.630827067669173,0.27449748743718594,0.6215686274509804,0.6093321134492223,0.034333852470621554,0.0058280254777070065,0.003964321110009911,0.6964343598055105,0.0020579353539872496,0.3447368421052632,0.003,0.00125,0.00424929178470255,0.0032226877215597812,9.514747859181732e-05,0.11547826086956521,0.0030343377715487036,1.0,0.0014450867052023123,0.018249027237354085
2011-12-11,0.6120300751879699,0.2751256281407035,0.6235294117647059,0.6898444647758463,0.06215489168908396,0.0058598726114649675,0.009910802775024777,0.7734197730956239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-18,0.6323308270676692,0.27110552763819096,0.7254901960784313,0.6532479414455626,0.014299872575392893,0.029936305732484077,0.017839444995044598,0.6956239870340356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-25,0.6466165413533834,0.24899497487437186,0.6392156862745099,0.5882891125343093,0.031856151776865356,0.02335456475583864,0.015857284440039643,0.6888168557536467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.6338345864661653,0.3092964824120603,0.5607843137254902,0.5544373284537969,0.14271555996035679,0.1515923566878981,0.061446977205153616,0.7030794165316046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-08,0.618796992481203,0.40904522613065325,0.6901960784313727,0.5919487648673376,0.3313039784793997,1.0,0.8959365708622399,0.4661264181523501,0.1422808783506692,0.33421052631578946,0.003,0.40499999999999997,1.0,0.0032226877215597812,1.0,0.24939130434782608,0.054702172389628594,0.0021743102503197515,0.1517341040462428,0.08997405966277562
2012-01-15,0.631328320802005,0.3263819095477387,0.6013071895424836,0.6797804208600183,0.18412855727028177,0.028181174805378625,0.024446646845061117,0.6581307401404646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29,0.6390977443609023,0.41557788944723617,0.6235294117647059,0.5946935041171089,0.3206852612204446,0.010445859872611464,0.009910802775024777,0.5361426256077796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12,0.637218045112782,0.23379396984924622,0.7666666666666667,0.5924062214089661,0.3612983151635283,0.04363057324840765,0.04360753221010902,0.5623987034035657,0.010065988144502852,0.10526315789473685,0.029999999999999995,0.0125,0.05771954674220964,0.0032226877215597812,0.07098001902949572,0.21739130434782608,0.012999299229152068,0.001056093550155308,0.011560693641618498,0.0275810635538262
2012-02-19,0.6176691729323308,0.2550251256281407,0.5137254901960784,0.6729185727355902,0.5458020671102931,0.09607218683651805,0.0981169474727453,0.6118314424635333,0.020430227789583567,0.10526315789473685,0.029999999999999995,0.0125,0.0756373937677054,0.0032226877215597812,0.12921027592768794,0.02608695652173913,0.03952347582340574,0.0011273524575187283,0.011560693641618498,0.03378728923476005
2012-02-26,0.6157894736842104,0.31055276381909547,0.5176470588235293,0.5882891125343093,0.3893529661616877,0.32696390658174096,0.15262636273538158,0.7526742301458671,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.0125,0.13158640226628895,0.0032226877215597812,0.267174119885823,0.02608695652173913,0.13076384022424667,0.0009738717339667458,0.011560693641618498,0.02609597924773022
2012-03-04,0.6240601503759399,0.3428391959798995,0.5764705882352941,0.5827996340347668,1.0,0.21666666666666667,0.04162537165510406,0.3431118314424635,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.0125,0.0929178470254956,0.0032226877215597812,0.026070409134157948,0.19782608695652174,0.06303433777154871,0.0008660697971861868,0.011560693641618498,0.03037613488975357
2012-03-11,0.6190977443609023,0.2585427135678392,0.4972549019607843,0.6221408966148216,0.9877106045589693,0.0659872611464968,0.0662041625371655,0.7087844408427877,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.1275,0.09484419263456076,0.0032226877215597812,0.13103710751665082,0.07304347826086956,0.07960756832515767,0.0012987392654851086,0.012427745664739885,0.020715953307392995
2012-03-18,0.6229323308270677,0.32776381909547736,0.5460784313725491,0.6489021043000914,0.36731912784935583,0.028036093418259023,0.03221010901883053,0.6750405186385737,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.0125,0.07049102927289887,0.0032226877215597812,0.05030130034887408,0.14057971014492737,0.036486802149030606,0.001328339119312991,0.011560693641618498,0.02026372676178124
2012-03-25,0.618045112781955,0.3080402010050251,0.6196078431372549,0.5901189387008233,0.39105196092312056,0.04660297239915075,0.18830525272547077,0.5672609400324149,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.0125,0.06720963172804532,0.0032226877215597812,0.19728829686013322,0.24565217391304303,0.02333566923615977,0.001314635483281564,0.011560693641618498,0.01972762645914397
2012-04-01,0.62593984962406,0.2221105527638191,0.6549019607843137,0.5892040256175664,0.23715135211666433,0.06602972399150743,0.06541129831516353,0.0,0.0002982515005778623,0.10526315789473685,0.029999999999999995,0.0125,0.014730878186968839,0.0032226877215597812,0.1125594671741199,0.02608695652173913,0.011002102312543798,0.001040562762653024,0.011560693641618498,0.01712710765239948
2012-04-08,0.631578947368421,0.2655778894472362,0.6117647058823529,0.6495882891125343,0.19057057907404787,0.025690021231422503,0.023785926660059464,0.0,0.006278194087164001,0.007894736842105263,0.003,0.00125,0.00424929178470255,0.0032226877215597812,0.030256898192197908,0.13391304347826086,0.018093903293622985,0.0010412936232413667,0.0014450867052023123,0.013164721141374838
2012-04-15,0.6300751879699248,0.29296482412060304,0.49803921568627446,0.7868252516010978,0.15503327198074474,0.03673036093418259,0.031714568880079286,0.5844408427876824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-22,0.6235588972431078,0.3018844221105528,0.5869281045751634,0.6201585849344312,0.29469300108546886,0.04292285916489738,0.02576808721506442,0.7525121555915721,0.0033155625147572305,0.08903508771929737,0.02549999999999,0.048124999999998745,0.03543437204910284,0.0032226877215597812,0.0408499841420869,0.18086956521739128,0.020821069843494504,0.0012660637066812838,0.009874759152215319,0.019228274967574576
2012-04-29,0.629860365198711,0.23916008614501075,0.5635854341736695,0.659783034897399,0.12019376630731579,0.013033060357901123,0.003964321110009911,0.7536003704561242,0.002589195839391567,0.053289473684210525,0.042999999999990005,0.008593749999999999,0.025655099150141646,0.0032226877215597812,0.027295432921027592,0.17957608695652172,0.011716012613875263,0.0008265804860222913,0.007767341040462428,0.01654993514915694
2012-05-06,0.6120300751879699,0.3221105527638191,0.6352941176470588,0.7502287282708142,0.2508848931049129,0.01564755838641189,0.027750247770069375,0.5539708265802269,0.001968459903813891,0.007894736842105263,0.242,0.00125,0.00424929178470255,0.019336126329358685,0.017126546146527116,0.2306086956521739,0.006433076384022425,0.001130458615019185,0.0014450867052023123,0.022282749675745783
