Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total
2003-05-25,0.8612622415669207,0.004317789291882556,0.14928615766604594,0.30851063829787234,6.313497822931786e-07,0.02114671163575042,0.002323439099283521,0.04897959183673474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.8503808487486397,0.004317789291882556,0.14565487274984482,0.4095744680851064,4.136429608127722e-07,0.017200674536256323,0.0020266120777891502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-08,0.837867247007617,0.004317789291882556,0.11663563004345127,0.29787234042553196,4.136429608127722e-07,0.017116357504215852,0.003817809621289662,0.04897959183673474,0.375,0.034393809114359415,0.038461538461538464,0.03664921465968586,0.0,0.0,0.0,0.0010033105753129664,0.0,0.0,0.0
2003-06-15,0.8922742110990206,0.004317789291882556,0.1509931719428926,0.5709219858156029,4.136429608127722e-07,0.01581787521079258,0.003735926305015353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-22,0.8384113166485311,0.007340241796200345,0.11508379888268157,0.2092198581560284,1.02322206095791e-07,0.0193929173693086,0.0027942681678607985,0.04897959183673474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-29,0.8813928182807401,0.004317789291882556,0.1901225946617008,0.5531914893617021,2.177068214804064e-07,0.013182967959527824,0.002968270214943705,0.04897959183673474,0.375,0.03335157247453034,0.038461538461538464,0.0,0.09276437847866419,0.007266561705219823,0.0,0.0010872111112276395,0.08,0.19999999999999998,0.023011695906432747
2003-07-06,0.8405875952121872,0.004317789291882556,0.185296399751707,0.4175531914893617,2.3947750362844706e-07,0.014021922428330521,0.0018142272262026613,0.04897959183673474,0.375,0.029703744235128587,0.038461538461538464,0.005890052356020942,0.0,0.0,0.0,0.00063274987502316,0.0,0.0,0.0
2003-07-13,0.842437431991295,0.004317789291882556,0.18572315332091868,0.5078014184397164,6.42235123367199e-07,0.01572344013490725,0.0026612077789150462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-20,0.8430359085963003,0.0051813471502590676,0.22780881440099318,0.3785460992907802,5.20754716981132e-07,0.017225969645868464,0.005268679631525077,0.04897959183673474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-27,0.8528835690968444,0.004317789291882556,0.27212911235257603,0.5163120567375887,6.531204644412191e-07,0.017251264755480607,0.002014329580348004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
